index,lambda
1156,3.948961929830515
1157,3.9489619298305154
1158,3.9538988060323623
1159,3.9538988060323628
1160,3.961570560806459
1161,3.961570560806461
1162,3.9620086064120743
1163,3.9620086064120748
1164,3.965852714329253
1165,3.9658527143292552
1166,3.9702810917716755
1167,3.970281091771677
1168,3.9786808380588394
1169,3.9786808380588403
1170,3.982889722747619
1171,3.98288972274762
1172,3.9871718762704136
1173,3.987171876270414
1174,3.995717846477207
1175,3.995717846477207
1176,3.9999999999999902
1177,3.9999999999999956
1178,3.9999999999999956
1179,3.999999999999996
1180,3.9999999999999964
1181,3.999999999999997
1182,3.999999999999997
1183,3.9999999999999973
1184,3.999999999999998
1185,3.999999999999998
1186,3.999999999999998
1187,3.999999999999998
1188,3.9999999999999982
1189,3.9999999999999982
1190,3.9999999999999982
1191,3.9999999999999982
1192,3.999999999999999
1193,3.999999999999999
1194,3.9999999999999996
1195,3.9999999999999996
1196,3.9999999999999996
1197,3.9999999999999996
1198,3.9999999999999996
1199,3.9999999999999996
1200,4.0
1201,4.0
1202,4.0
1203,4.0
1204,4.0
1205,4.0
1206,4.0
1207,4.0
1208,4.0
1209,4.000000000000001
1210,4.000000000000001
1211,4.000000000000001
1212,4.000000000000001
1213,4.000000000000002
1214,4.0000000000000036
1215,4.0000000000000036
1216,4.000000000000004
1217,4.000000000000004
1218,4.000000000000005
1219,4.000000000000005
1220,4.000000000000006
1221,4.000000000000007
1222,4.000000000000009
1223,4.012828123729584
1224,4.0128281237295855
1225,4.021319161941159
1226,4.02131916194116
1227,4.029718908228324
1228,4.0297189082283245
1229,4.034147285670746
1230,4.0341472856707465
1231,4.037991393587925
1232,4.037991393587926
1233,4.046101193967638
1234,4.046101193967638
1235,4.051038070169483
1236,4.051038070169484
1237,4.054013581957196
1238,4.0540135819571965
1239,4.061694675496498
1240,4.061694675496499
1241,4.063866193899068
1242,4.06386619389907
1243,4.0677103018162475
1244,4.067710301816248
1245,4.069111582963786
1246,4.069111582963786
1247,4.076232544022618
1248,4.07623254402262
1249,4.083027065624514
1250,4.083027065624515
1251,4.08409258755556
1252,4.0840925875555625
1253,4.089029463757408
1254,4.0890294637574085
1255,4.089466052584858
1256,4.089466052584859
1257,4.095521932172956
1258,4.095521932172957
1259,4.100114775924834
1260,4.100114775924834
1261,4.101168772182694
1262,4.101168772182696
1263,4.101857587486992
1264,4.101857587486996
1265,4.1063823919782365
1266,4.1063823919782365
1267,4.111140466039204
1268,4.111140466039204
1269,4.113811495783886
1270,4.113811495783886
1271,4.115422619561997
1272,4.115422619561997
1273,4.1157082574536945
1274,4.115708257453695
1275,4.119210515707822
1276,4.119210515707823
1277,4.122487934123856
1278,4.122487934123856
1279,4.125240840401281
1280,4.125240840401282
1281,4.127457446172784
1282,4.1274574461727855
1283,4.129128259592149
1284,4.129128259592153
1285,4.1302461259798156
1286,4.130246125979817
1287,4.130806258460285
1288,4.130806258460286
1289,4.130806258460287
1290,4.130806258460294
1291,4.135130657725046
1292,4.135130657725047
1293,4.138106169512759
1294,4.13810616951276
1295,4.145344126986407
1296,4.145344126986408
1297,4.147958781454632
1298,4.147958781454633
1299,4.159259609647135
1300,4.159259609647135
1301,4.161809451421334
1302,4.161809451421335
1303,4.1678250777410835
1304,4.1678250777410835
1305,4.172493118209376
1306,4.172493118209376
1307,4.1848198404174815
1308,4.184819840417484
1309,4.184987984757815
1310,4.184987984757816
1311,4.1891442396822445
1312,4.189144239682245
1313,4.196690704355654
1314,4.196690704355655
1315,4.199800845009259
1316,4.199800845009259
1317,4.201972363411828
1318,4.201972363411831
1319,4.207038802482905
1320,4.207038802482906
1321,4.2075511641609324
1322,4.207551164160933
1323,4.217522858017441
1324,4.217522858017442
1325,4.226563085601202
1326,4.226563085601203
1327,4.228371192610922
1328,4.228371192610924
1329,4.2295197532375814
1330,4.229519753237582
1331,4.23092103438512
1332,4.23092103438512
1333,4.23463313526982
1334,4.234633135269821
1335,4.241698449831679
1336,4.24169844983168
1337,4.247728774525137
1338,4.247728774525138
1339,4.248725662231994
1340,4.248725662231995
1341,4.2508389151787425
1342,4.250838915178743
1343,4.252698286574066
1344,4.252698286574067
1345,4.2565857057649366
1346,4.256585705764937
1347,4.259374385571969
1348,4.25937438557197
1349,4.261052384440096
1350,4.261052384440102
1351,4.261052384440102
1352,4.261052384440104
1353,4.261612516920572
1354,4.263667038908327
1355,4.26366703890833
1356,4.268015050382332
1357,4.268015050382332
1358,4.268912427973046
1359,4.2689124279730475
1360,4.286156756940513
1361,4.286156756940514
1362,4.290065868107421
1363,4.290065868107422
1364,4.29863133620137
1365,4.29863133620137
1366,4.303073096333891
1367,4.303073096333891
1368,4.307153578407741
1369,4.307153578407742
1370,4.317837245195782
1371,4.317837245195782
1372,4.318691630200135
1373,4.318691630200138
1374,4.3199504981425285
1375,4.319950498142529
1376,4.332778621872116
1377,4.332778621872116
1378,4.332945477579438
1379,4.332945477579439
1380,4.344079450064617
1381,4.344079450064618
1382,4.344247594404952
1383,4.344247594404953
1384,4.345144971995665
1385,4.345144971995665
1386,4.345773601309025
1387,4.345773601309025
1388,4.357121069393676
1389,4.357121069393677
1390,4.366939290232961
1391,4.366939290232962
1392,4.369183822565028
1393,4.36918382256503
1394,4.374863880223989
1395,4.37486388022399
1396,4.3751862206979215
1397,4.375186220697922
1398,4.379531920692282
1399,4.379531920692282
1400,4.381826546166219
1401,4.38182654616622
1402,4.386831831744755
1403,4.386831831744755
1404,4.390180644032257
1405,4.390180644032257
1406,4.390180644032257
1407,4.390180644032258
1408,4.391858642900387
1409,4.39185864290039
1410,4.39253914891875
1411,4.39253914891875
1412,4.39618304216515
1413,4.396183042165151
1414,4.409011165894735
1415,4.409011165894737
1416,4.413359177368739
1417,4.41335917736874
1418,4.414213562373094
1419,4.414213562373095
1420,4.428172037620181
1421,4.428172037620182
1422,4.433545502649477
1423,4.433545502649479
1424,4.434114249762134
1425,4.434114249762135
1426,4.445416366587648
1427,4.445416366587649
1428,4.452155993287261
1429,4.452155993287262
1430,4.457890945848505
1431,4.457890945848506
1432,4.468261535432879
1433,4.468261535432881
1434,4.475053852865238
1435,4.475053852865239
1436,4.4755662145432655
1437,4.475566214543268
1438,4.479210107789666
1439,4.479210107789667
1440,4.479646696617116
1441,4.479646696617117
1442,4.4823619097949585
1443,4.482361909794959
1444,4.492038231519251
1445,4.4920382315192535
1446,4.494396736405745
1447,4.494396736405746
1448,4.503679614957954
1449,4.503679614957955
1450,4.504314480290076
1451,4.504314480290077
1452,4.5120726721460365
1453,4.512072672146037
1454,4.514527949551435
1455,4.514527949551437
1456,4.517638090205038
1457,4.5176380902050415
1458,4.5176380902050415
1459,4.517638090205044
1460,4.520986902492542
1461,4.5209869024925435
1462,4.522104768880205
1463,4.529067434822435
1464,4.529067434822435
1465,4.529636181935092
1466,4.529636181935092
1467,4.547356998433365
1468,4.547356998433366
1469,4.551798758565885
1470,4.5517987585658854
1471,4.553324765469956
1472,4.553324765469958
1473,4.568676160374524
1474,4.568676160374526
1475,4.574643927411119
1476,4.574643927411119
1477,4.575168628790071
1478,4.575168628790075
1479,4.576222625047934
1480,4.576222625047935
1481,4.581504284104111
1482,4.581504284104112
1483,4.58670668058247
1484,4.58670668058247
1485,4.593502375834163
1486,4.593502375834165
1487,4.609819355967742
1488,4.609819355967743
1489,4.613160022377998
1490,4.613160022377999
1491,4.619102234519952
1492,4.619102234519952
1493,4.6209103415296715
1494,4.620910341529673
1495,4.623524995997899
1496,4.623524995997899
1497,4.630236207005132
1498,4.630236207005132
1499,4.6345606062698925
1500,4.634560606269893
1501,4.642878930606321
1502,4.642878930606323
1503,4.642878930606323
1504,4.642878930606324
1505,4.6484443486653255
1506,4.648444348665327
1507,4.648846697642913
1508,4.648846697642915
1509,4.651233028472358
1510,4.65123302847236
1511,4.66293922460509
1512,4.662939224605091
1513,4.664198092547482
1514,4.664198092547482
1515,4.675812699593814
1516,4.6758126995938145
1517,4.67633740097277
1518,4.67633740097277
1519,4.677026216277067
1520,4.677026216277068
1521,4.682605017026171
1522,4.682605017026172
1523,4.699884767812399
1524,4.699884767812399
1525,4.702129300144467
1526,4.702129300144468
1527,4.714328794560695
1528,4.7143287945606955
1529,4.720959822006948
1530,4.720959822006948
1531,4.732050807568877
1532,4.732050807568877
1533,4.736618598983369
1534,4.73661859898337
1535,4.7383127502277755
1536,4.738312750227776
1537,4.738947615559896
1538,4.738947615559897
1539,4.744047702789019
1540,4.74404770278902
1541,4.753771121977716
1542,4.753771121977716
1543,4.765366864730177
1544,4.765366864730178
1545,4.765366864730179
1546,4.76536686473018
1547,4.771334631766773
1548,4.7713346317667735
1549,4.773685189066606
1550,4.773685189066609
1551,4.778194988459766
1552,4.7781949884597665
1553,4.778361844167088
1554,4.77836184416709
1555,4.778690474645145
1556,4.7786904746451455
1557,4.780361288064512
1558,4.782719792951007
1559,4.782719792951007
1560,4.793745483065375
1561,4.7937454830653765
1562,4.801053539995095
1563,4.801053539995096
1564,4.820711186538932
1565,4.820711186538933
1566,4.821339815852291
1567,4.821339815852291
1568,4.827342213985184
1569,4.827342213985185
1570,4.847473427130874
1571,4.8474734271308755
1572,4.84775906502257
1573,4.847759065022574
1574,4.8500880815990985
1575,4.850088081599101
1576,4.850430094767254
1577,4.850430094767257
1578,4.860800684351632
1579,4.860800684351632
1580,4.869193741539712
1581,4.869193741539713
1582,4.871749256708417
1583,4.8717492567084175
1584,4.884577380438
1585,4.884577380438001
1586,4.884577380438003
1587,4.884577380438004
1588,4.89386025899021
1589,4.893860258990212
1590,4.896173123190464
1591,4.896173123190467
1592,4.896575472168052
1593,4.896575472168055
1594,4.89757235987491
1595,4.8975723598749115
1596,4.903931315046425
1597,4.903931315046426
1598,4.9078187342372965
1599,4.907818734237298
1600,4.9091681026273735
1601,4.909168102627374
1602,4.928510986167879
1603,4.928510986167882
1604,4.9318516525781355
1605,4.931851652578137
1606,4.943827749976146
1607,4.943827749976147
1608,4.956470473577337
1609,4.956470473577338
1610,4.961570560806459
1611,4.96157056080646
1612,4.963181684584569
1613,4.963181684584571
1614,4.966683942838697
1615,4.9666839428386975
1616,4.980334207578917
1617,4.980334207578918
1618,4.98288972274762
1619,4.98288972274762
1620,4.9860415247529115
1621,4.986041524752912
1622,4.9957178464772065
1623,4.995717846477207
1624,4.999999999999998
1625,5.0
1626,5.009282878552208
1627,5.009282878552209
1628,5.015383638898286
1629,5.015383638898288
1630,5.020060293998765
1631,5.0200602939987675
1632,5.024032918340836
1633,5.024032918340838
1634,5.026419249170281
1635,5.026419249170282
1636,5.028378618335196
1637,5.028378618335197
1638,5.033059574638579
1639,5.03305957463858
1640,5.035276180410083
1641,5.047274272140134
1642,5.047274272140134
1643,5.057639245760034
1644,5.0576392457600345
1645,5.069068590377428
1646,5.069068590377429
1647,5.076993180368458
1648,5.076993180368459
1649,5.082392200292392
1650,5.082392200292394
1651,5.086716599557153
1652,5.086716599557155
1653,5.089171876962554
1654,5.0891718769625545
1655,5.098312342309617
1656,5.098312342309618
1657,5.1111404660392035
1658,5.1111404660392035
1659,5.111140466039204
1660,5.111140466039206
1661,5.113498970925696
1662,5.113498970925698
1663,5.1284933942600315
1664,5.128493394260033
1665,5.130806258460285
1666,5.130806258460286
1667,5.145301134400047
1668,5.145301134400049
1669,5.145629764878105
1670,5.145629764878106
1671,5.150866552459052
1672,5.150866552459053
1673,5.15316117793299
1674,5.153161177932992
1675,5.155547508762435
1676,5.155547508762436
1677,5.160517020811365
1678,5.1605170208113655
1679,5.166484787847956
1680,5.166484787847957
1681,5.187885371739851
1682,5.187885371739852
1683,5.196203696076281
1684,5.196203696076281
1685,5.196526036550213
1686,5.196526036550214
1687,5.204880134416249
1688,5.204880134416251
1689,5.214412717363834
1690,5.214412717363836
1691,5.217522858017439
1692,5.21752285801744
1693,5.217522858017441
1694,5.217522858017443
1695,5.230350981747026
1696,5.230350981747027
1697,5.241946724499489
1698,5.24194672449949
1699,5.242627230517851
1700,5.242627230517851
1701,5.250981328383887
1702,5.2509813283838875
1703,5.261052384440101
1704,5.261052384440103
1705,5.272758580572833
1706,5.272758580572836
1707,5.274758024470258
1708,5.274758024470259
1709,5.276107392860335
1710,5.276107392860336
1711,5.28300495493522
1712,5.283004954935221
1713,5.283407303912808
1714,5.283407303912809
1715,5.285757861212646
1716,5.288972721971812
1717,5.288972721971813
1718,5.318691630200137
1719,5.318691630200139
1720,5.318691630200139
1721,5.318691630200141
1722,5.325654296142366
1723,5.325654296142367
1724,5.33012097481753
1725,5.3301209748175316
1726,5.340010792141296
1727,5.340010792141298
1728,5.341870163536621
1729,5.341870163536621
1730,5.348329116477727
1731,5.348329116477728
1732,5.352838915870883
1733,5.352838915870884
1734,5.3721928504793075
1735,5.372192850479308
1736,5.372873356497667
1737,5.372873356497669
1738,5.3762221687851675
1739,5.37622216878517
1740,5.390180644032255
1741,5.390180644032256
1742,5.401886840164986
1743,5.401886840164989
1744,5.402215470643044
1745,5.402215470643045
1746,5.403564839033117
1747,5.403564839033121
1748,5.4082457953365015
1749,5.408245795336502
1750,5.414213562373093
1751,5.414213562373094
1752,5.414213562373095
1753,5.4142135623731
1754,5.4439324706014185
1755,5.443932470601419
1756,5.449497888660423
1757,5.4494978886604235
1758,5.455900422122181
1759,5.455900422122184
1760,5.457578420990316
1761,5.457578420990317
1762,5.465251632542577
1763,5.4652516325425795
1764,5.470998423128773
1765,5.4709984231287745
1766,5.478079756272164
1767,5.478079756272166
1768,5.478575242457544
1769,5.478575242457544
1770,5.50132111007146
1771,5.50132111007146
1772,5.503679614957952
1773,5.503679614957954
1774,5.503679614957954
1775,5.503679614957955
1776,5.517638090205041
1777,5.5176380902050415
1778,5.527456311044324
1779,5.527456311044325
1780,5.5307337294603585
1781,5.532132966144803
1782,5.532132966144804
1783,5.532693098625272
1784,5.532693098625273
1785,5.54167100854588
1786,5.5416710085458805
1787,5.545019820833381
1788,5.545019820833381
1789,5.571389916774204
1790,5.571389916774205
1791,5.579744014640239
1792,5.579744014640241
1793,5.586706680582469
1794,5.58670668058247
1795,5.586706680582471
1796,5.586706680582471
1797,5.592709078715363
1798,5.592709078715364
1799,5.60124454910859
1800,5.601244549108591
1801,5.60553720244495
1802,5.605537202444953
1803,5.607703502049698
1804,5.607703502049698
1805,5.628778556244245
1806,5.628778556244246
1807,5.632807874550107
1808,5.6328078745501085
1809,5.634485873418239
1810,5.6344858734182415
1811,5.642878930606321
1812,5.642878930606323
1813,5.6499442451681805
1814,5.649944245168182
1815,5.662939224605087
1816,5.66293922460509
1817,5.66293922460509
1818,5.6629392246050925
1819,5.6707992681380315
1820,5.670799268138034
1821,5.675265946813196
1822,5.675265946813198
1823,5.700518176366356
1824,5.700518176366358
1825,5.708872274232394
1826,5.7088722742323945
1827,5.7169528065622846
1828,5.716952806562286
1829,5.717512939042756
1830,5.7175129390427575
1831,5.721837338307515
1832,5.721837338307518
1833,5.732050807568877
1834,5.732050807568877
1835,5.734665462037102
1836,5.734665462037105
1837,5.7351609482224815
1838,5.735160948222483
1839,5.754019396645527
1840,5.754019396645527
1841,5.763054000529922
1842,5.763054000529925
1843,5.764731999398057
1844,5.764731999398058
1845,5.765366864730177
1846,5.765366864730178
1847,5.769154760876005
1848,5.7937454830653765
1849,5.7937454830653765
1850,5.793745483065377
1851,5.793745483065378
1852,5.80104539411785
1853,5.801045394117851
1854,5.80439420640535
1855,5.804394206405352
1856,5.830764302346173
1857,5.830764302346175
1858,5.836329720405178
1859,5.836329720405178
1860,5.847759065022571
1861,5.847759065022573
1862,5.847759065022574
1863,5.847759065022574
1864,5.852083464287334
1865,5.852083464287335
1866,5.860401788623764
1867,5.860401788623765
1868,5.8628570660291635
1869,5.8628570660291635
1870,5.86491158801692
1871,5.8649115880169225
1872,5.876507330769384
1873,5.8765073307693845
1874,5.884577380438003
1875,5.884577380438003
1876,5.893860258990211
1877,5.893860258990212
1878,5.8938602589902125
1879,5.893860258990213
1880,5.923991609045192
1881,5.923991609045193
1882,5.924551741525661
1883,5.924551741525662
1884,5.931851652578134
1885,5.931851652578136
1886,5.931851652578138
1887,5.931851652578144
1888,5.961570560806461
1889,5.961570560806461
1890,5.961570560806461
1891,5.961570560806464
1892,5.976887324614727
1893,5.976887324614727
1894,5.978565323482856
1895,5.978565323482859
1896,5.982889722747614
1897,5.982889722747619
1898,5.982889722747621
1899,5.982889722747622
1900,5.99310319200898
1901,5.99310319200898
1902,5.995717846477204
1903,5.9957178464772065
1904,5.995717846477207
1905,5.995717846477207
1906,6.0
1907,6.021317705162995
1908,6.021317705162996
1909,6.024666517450497
1910,6.024666517450497
1911,6.053119868637347
1912,6.0531198686373475
1913,6.054797867505479
1914,6.0547978675054805
1915,6.057092492979418
1916,6.057092492979418
1917,6.062657911038422
1918,6.062657911038422
1919,6.084058494930316
1920,6.084058494930318
1921,6.092376819266746
1922,6.092376819266747
1923,6.102100238455444
1924,6.102100238455445
1925,6.104344770787511
1926,6.104344770787513
1927,6.108811449462677
1928,6.108811449462678
1929,6.1111404660392
1930,6.111140466039204
1931,6.113695981207908
1932,6.113695981207908
1933,6.122231451601134
1934,6.122231451601135
1935,6.126524104937491
1936,6.126524104937492
1937,6.146558545564277
1938,6.146558545564278
1939,6.154912643430315
1940,6.154912643430315
1941,6.179580427103274
1942,6.179580427103274
1943,6.180577314810131
1944,6.180577314810132
1945,6.1839261270976325
1946,6.1839261270976325
1947,6.1929040370182395
1948,6.19290403701824
1949,6.20326901063814
1950,6.20326901063814
1951,6.217522858017442
1952,6.2175228580174435
1953,6.222280932078408
1954,6.222622945246559
1955,6.22262294524657
1956,6.229585611188791
1957,6.229585611188793
1958,6.237939709054831
1959,6.237939709054832
1960,6.243942107187723
1961,6.243942107187725
1962,6.2496888977739165
1963,6.249688897773919
1964,6.256770230917306
1965,6.2567702309173105
1966,6.269046479688134
1967,6.269046479688134
1968,6.2840409030224675
1969,6.284040903022468
1970,6.298790942811097
1971,6.298790942811098
1972,6.305818155211412
1973,6.305818155211414
1974,6.311383573270417
1975,6.311383573270418
1976,6.318691630200138
1977,6.318691630200138
1978,6.3220322966103915
1979,6.322032296610393
1980,6.328663324056645
1981,6.328663324056645
1982,6.351751204838714
1983,6.351751204838718
1984,6.352073545312649
1985,6.352073545312649
1986,6.365397155227614
1987,6.365397155227616
1988,6.373070366779877
1989,6.373070366779877
1990,6.3749297381752
1991,6.3749297381752
1992,6.385898490509463
1993,6.385898490509463
1994,6.388256995395957
1995,6.388256995395957
1996,6.411498349195253
1997,6.411498349195253
1998,6.414213562373095
1999,6.414213562373096
2000,6.428306089335269
2001,6.42830608933527
2002,6.429832096239341
2003,6.429832096239341
2004,6.435045716034882
2005,6.436624413671698
2006,6.436624413671699
2007,6.449489742783178
2008,6.449489742783179
2009,6.471284061020473
2010,6.471284061020474
2011,6.479208651011502
2012,6.479208651011504
2013,6.490637995628896
2014,6.490637995628898
2015,6.497417672299057
2016,6.497417672299058
2017,6.500527812952663
2018,6.500527812952664
2019,6.503679614957955
2020,6.5036796149579565
2021,6.513355936682247
2022,6.513355936682251
2023,6.525354028412298
2024,6.525354028412299
2025,6.5362144882175786
2026,6.5362144882175786
2027,6.536739189596534
2028,6.536739189596535
2029,6.547516605043093
2030,6.547516605043095
2031,6.559112347795556
2032,6.559112347795558
2033,6.57473058318446
2034,6.57473058318446
2035,6.58670668058247
2036,6.5867066805824726
2037,6.604449491412783
2038,6.604449491412785
2039,6.613125929752751
2040,6.613125929752751
2041,6.614820080997157
2042,6.61482008099716
2043,6.616628188006879
2044,6.616628188006882
2045,6.6257686533539415
2046,6.625768653353945
2047,6.631736420390536
2048,6.631736420390536
2049,6.637383260400275
2050,6.638596777083529
2051,6.63859677708353
2052,6.65922712372039
2053,6.659227123720391
2054,6.66293922460509
2055,6.662939224605091
2056,6.678322863503379
2057,6.67832286350338
2058,6.6972185173083165
2059,6.697218517308319
2060,6.697847146621675
2061,6.697847146621675
2062,6.721202472975396
2063,6.7212024729753965
2064,6.72693742553664
2065,6.726937425536641
2066,6.732050807568874
2067,6.7320508075688785
2068,6.732336445460573
2069,6.732336445460577
2070,6.732905192573231
2071,6.7329051925732335
2072,6.7482565874778
2073,6.748256587477802
2074,6.761084711207386
2075,6.761084711207388
2076,6.774079690644294
2077,6.774079690644295
2078,6.778437639428214
2079,6.778437639428215
2080,6.7937454830653765
2081,6.7937454830653765
2082,6.804229538599912
2083,6.804229538599912
2084,6.8164290330161394
2085,6.81642903301614
2086,6.8223712451580925
2087,6.822371245158093
2088,6.82842712474619
2089,6.843191273608081
2090,6.843191273608082
2091,6.846147941244464
2092,6.846147941244465
2093,6.847759065022573
2094,6.847759065022574
2095,6.867467103185622
2096,6.867467103185622
2097,6.880295226915209
2098,6.8802952269152104
2099,6.880462082622532
2100,6.880462082622532
2101,6.893860258990211
2102,6.893860258990212
2103,6.904885949104582
2104,6.9048859491045835
2105,6.905398310782609
2106,6.90539831078261
2107,6.917893177331049
2108,6.91789317733105
2109,6.931851652578136
2110,6.931851652578137
2111,6.9495736655863185
2112,6.949573665586319
2113,6.958899531061778
2114,6.958899531061778
2115,6.961570560806461
2116,6.961570560806463
2117,6.9816308548052275
2118,6.981630854805228
2119,6.98288972274762
2120,6.982889722747622
2121,6.9957178464772065
2122,6.995717846477207
2123,7.000920242955564
2124,7.000920242955565
2125,7.005000725029417
2126,7.005000725029418
2127,7.0073592299159095
2128,7.0112683410828165
2129,7.011268341082817
2130,7.04299211861734
2131,7.042992118617341
2132,7.0507424377690135
2133,7.050742437769014
2134,7.065281923040013
2135,7.065281923040015
2136,7.072711026845665
2137,7.072711026845665
2138,7.077152786978184
2139,7.077152786978185
2140,7.090386295540425
2141,7.0903862955404255
2142,7.0940301887868245
2143,7.094030188786825
2144,7.10685831251641
2145,7.106858312516411
2146,7.111383117007652
2147,7.111383117007653
2148,7.112437113265513
2149,7.112437113265514
2150,7.146264369941973
2151,7.146264369941973
2152,7.149374510595577
2153,7.149374510595577
2154,7.166450695222709
2155,7.16645069522271
2156,7.166618839563043
2157,7.166618839563045
2158,7.17341336116494
2159,7.179093418823902
2160,7.179093418823904
2161,7.20041258076506
2162,7.200412580765062
2163,7.20795904543847
2164,7.207959045438471
2165,7.2125518891903475
2166,7.212551889190349
2167,7.21324070449465
2168,7.213240704494651
2169,7.2357304225268315
2170,7.235730422526833
2171,7.2496459051875615
2172,7.2496459051875615
2173,7.250543282778274
2174,7.250543282778277
2175,7.261972627395669
2176,7.261972627395669
2177,7.2802621910065985
2178,7.280262191006601
2179,7.297425098023331
2180,7.297425098023333
2181,7.301581352947758
2182,7.30158135294776
2183,7.308073821363306
2184,7.308073821363306
2185,7.314409476677344
2186,7.314409476677345
2187,7.3187574881513475
2188,7.318757488151349
2189,7.3258784492101805
2190,7.346065214951231
2191,7.346065214951234
2192,7.351438679980528
2193,7.35143867998053
2194,7.375784123179553
2195,7.375784123179556
2196,7.3804521636478455
2197,7.380452163647846
2198,7.394990032173966
2199,7.394990032173967
2200,7.397103285120714
2201,7.397103285120718
2202,7.3975398739481655
2203,7.397539873948167
2204,7.4099314088503005
2205,7.409931408850303
2206,7.434465745605044
2207,7.434465745605044
2208,7.435531267536089
2209,7.435531267536091
2210,7.456684707670467
2211,7.456684707670468
2212,7.464101615137757
2213,7.465250175764413
2214,7.465250175764418
2215,7.4805669395726815
2216,7.480566939572685
2217,7.486569337705573
2218,7.486569337705576
2219,7.499397461435161
2220,7.499397461435162
2221,7.510698289627664
2222,7.510698289627665
2223,7.518558333160608
2224,7.518558333160608
2225,7.525796290634253
2226,7.525796290634257
2227,7.548277241388932
2228,7.548277241388933
2229,7.556799483595301
2230,7.556799483595306
2231,7.569596403330093
2232,7.5695964033300935
2233,7.57980987259145
2234,7.579809872591452
2235,7.582424527059675
2236,7.582424527059676
2237,7.587490966130753
2238,7.594790877183225
2239,7.594790877183232
2240,7.6245097854115516
2241,7.624509785411554
2242,7.625911066559089
2243,7.625911066559091
2244,7.64150454808795
2245,7.641504548087953
2246,7.645828947352713
2247,7.645828947352714
2248,7.658657071082298
2249,7.658657071082298
2250,7.663902460147014
2251,7.663902460147018
2252,7.687605742055582
2253,7.687605742055587
2254,7.693621368375334
2255,7.693621368375339
2256,7.695518130045148
2257,7.714940530316493
2258,7.714940530316496
2259,7.725597135643511
2260,7.725597135643513
2261,7.727768654046085
2262,7.72776865404609
2263,7.741619324012784
2264,7.741619324012784
2265,7.755316043871835
2266,7.755316043871837
2267,7.776635205812995
2268,7.776635205812997
2269,7.7796107176007085
2270,7.779610717600709
2271,7.787720517980422
2272,7.78946332954258
2273,7.789463329542585
2274,7.809329625829035
2275,7.809329625829036
2276,7.825711911568347
2277,7.82571191156835
2278,7.830648787770193
2279,7.830648787770195
2280,7.843476911499779
2281,7.84347691149978
2282,7.855430819796666
2283,7.855430819796673
2284,7.863703305156273
2285,7.876749981737831
2286,7.876749981737833
2287,7.889578105467414
2288,7.88957810546742
2289,7.893422213384597
2290,7.8934222133846035
2291,7.914741375325756
2292,7.914741375325757
2293,7.92314112161292
2294,7.927569499055341
2295,7.927569499055342
2296,7.944460283554083
2297,7.944460283554091
2298,7.957288407283666
2299,7.957288407283668
2300,7.965779445495243
2301,7.978607569224827
2302,7.978607569224831
2303,7.99143569295441
